name,id,mass,u,dragArea,reflectingArea,date,semiMajorAxis,eccentricity,inclination,rAAN,argOfPerigee,meanAnomaly,date,timediff
AC96376U,590,3.0,2.0,0.025,0.1,2014-08-12T12:44:16.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-12-12T12:53:10.319,11.3349350089324
FKKVYJQ8,934,3.5,2.0,0.025,0.1,2014-08-12T12:47:55.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2035-08-27T18:50:00.118,21.0408153487067
JUVUZV6M,1797,3.5,2.0,0.025,0.1,2014-08-12T12:55:58.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-06-03T02:43:48.721,61.8082506827656
S24IGD5N,1907,3.5,2.0,0.025,0.1,2014-08-12T12:56:41.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-02-25T01:32:35.770,70.5394361280519
8SXC4FYF,161,3.0,2.0,0.025,0.1,2014-08-12T12:41:20.000,6910000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-12-11T15:02:10.061,8.33145102226603
BGJ4ZBX3,904,2.5,2.0,0.025,0.1,2014-08-12T12:47:34.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-07-06T00:54:06.551,17.8976981046839
AMZ258T9,818,3.5,2.0,0.025,0.1,2014-08-12T12:46:24.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-01-06T09:31:59.389,19.4008090515206
JJIC8PH8,1039,3.5,2.0,0.025,0.1,2014-08-12T12:49:19.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2040-12-22T03:32:57.229,26.3605686632854
OY87VI8L,437,1.0,2.0,0.025,0.1,2014-08-12T12:43:11.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-06-18T19:29:52.536,6.85024333148525
HXR8DEK7,739,4.5,2.0,0.025,0.1,2014-08-12T12:45:20.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-01-29T17:37:04.798,20.4658548772391
2HGMHK5X,1360,3.5,2.0,0.025,0.1,2014-08-12T12:51:56.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2052-08-28T06:07:54.415,38.0432178621053
JYF9EXAY,1902,3.5,2.0,0.025,0.1,2014-08-12T12:56:39.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2084-09-19T11:18:08.662,70.1041089139407
PYCAFRLG,420,4.5,2.0,0.025,0.1,2014-08-12T12:43:04.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2028-02-28T12:18:44.458,13.5444259635721
5MCWI9FD,905,2.5,2.0,0.025,0.1,2014-08-12T12:47:35.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-08-27T23:42:17.239,18.0428071760543
90IB052I,1041,3.5,2.0,0.025,0.1,2014-08-12T12:49:21.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2040-12-22T04:20:42.930,26.3605686632854
715II5D8,1046,4.0,2.0,0.025,0.1,2014-08-12T12:49:24.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-04-05T16:21:10.435,29.6487949786785
5PZ3OGEH,260,2.5,2.0,0.025,0.1,2014-08-12T12:42:00.000,6920000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-11-02T16:44:23.764,8.22467264899348
1WR5RCKI,664,1.5,2.0,0.025,0.1,2014-08-12T12:44:47.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-02-20T23:34:52.064,8.52584241976221
79SJGF6T,287,3.5,2.0,0.025,0.1,2014-08-12T12:42:10.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-21T03:20:19.864,9.27329103267008
TK6T9VWO,1484,4.0,2.0,0.025,0.1,2014-08-12T12:52:45.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2064-07-28T21:42:25.575,49.9613270635263
JWHDT21T,477,2.5,2.0,0.025,0.1,2014-08-12T12:43:28.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-10-21T02:54:42.921,9.18841591545343
4XP956WX,902,2.5,2.0,0.025,0.1,2014-08-12T12:47:32.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2032-07-06T01:07:21.494,17.8976981046839
FXM989XN,721,4.0,2.0,0.025,0.1,2014-08-12T12:45:11.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-03-17T20:34:06.511,19.5952004490167
FRXL59TM,857,5.0,2.0,0.025,0.1,2014-08-12T12:46:56.000,6970000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-02-24T20:21:45.411,28.5372047338412
DWLJRF51,430,5.0,2.0,0.025,0.1,2014-08-12T12:43:08.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2031-08-17T18:16:06.621,17.0133541414266
5ARP6YVQ,431,5.0,2.0,0.025,0.1,2014-08-12T12:43:09.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-12-11T14:05:03.067,17.3309513542373
GZEDETUS,1024,3.0,2.0,0.025,0.1,2014-08-12T12:49:08.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2035-08-20T06:25:45.213,21.0189120926508
FXHJ9TNW,2102,3.0,2.0,0.025,0.1,2014-08-12T12:57:59.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2088-02-21T16:48:47.722,73.5292305796834
NE3M12E9,722,4.0,2.0,0.025,0.1,2014-08-12T12:45:11.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-11-14T14:18:45.814,19.2584378871572
CB7BPWT6,1065,4.5,2.0,0.025,0.1,2014-08-12T12:49:37.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-06-13T12:33:20.306,30.8343087127046
R9XI2DIV,1187,5.0,2.0,0.025,0.1,2014-08-12T12:50:46.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2054-12-27T02:07:43.271,40.3731767250525
NZ61X0T5,2235,4.0,2.0,0.025,0.1,2014-08-12T12:58:52.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2114-08-12T12:58:52.000,99.9993155232483
UARPB6EO,596,3.0,2.0,0.025,0.1,2014-08-12T12:44:18.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-12-12T12:58:13.123,11.3349350089324
TWHV7YOR,1843,1.0,2.0,0.025,0.1,2014-08-12T12:56:16.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-11-21T03:36:38.655,20.2742013867499
H6YE84TG,1947,1.0,2.0,0.025,0.1,2014-08-12T12:56:58.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2036-04-10T14:37:41.119,21.6623202392931
AVFEMIYA,1886,3.0,2.0,0.025,0.1,2014-08-12T12:56:33.000,7070000.0,0.001,1.71042266695444,0.0,0.0,0.0,2075-08-19T05:01:43.680,61.0169955577459
COW7Z9Y9,654,1.0,2.0,0.025,0.1,2014-08-12T12:44:43.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-02-07T22:42:01.270,7.49091357112056
E1S76XQX,392,3.5,2.0,0.025,0.1,2014-08-12T12:42:52.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-09-19T04:59:57.351,10.1028768557876
BNHHT51I,922,3.0,2.0,0.025,0.1,2014-08-12T12:47:46.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-01-13T04:38:06.718,19.4199744005695
FCEB79XO,1487,4.0,2.0,0.025,0.1,2014-08-12T12:52:46.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2063-10-28T14:56:31.937,49.2111405436114
HSK14T7A,975,1.0,2.0,0.025,0.1,2014-08-12T12:48:27.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-05-11T23:41:19.903,8.74487498032129
PYSCXO6O,965,5.0,2.0,0.025,0.1,2014-08-12T12:48:19.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-05-08T21:41:54.653,30.73848196746
I8MOA1SP,2182,1.5,2.0,0.025,0.1,2014-08-12T12:58:30.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2057-01-24T08:08:02.341,42.4512481433568
JFRU1JSS,1296,5.0,2.0,0.025,0.1,2014-08-12T12:51:31.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2061-06-24T14:37:06.957,46.8674921456293
R5ADDWYL,116,1.0,2.0,0.025,0.1,2014-08-12T12:41:00.000,6910000.0,0.001,1.71042266695444,0.0,0.0,0.0,2018-06-29T22:43:36.911,3.87961422890272
M6WMNRTO,1736,1.0,2.0,0.025,0.1,2014-08-12T12:55:23.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2033-03-15T17:56:44.008,18.590388577452
9I51BN52,1635,1.5,2.0,0.025,0.1,2014-08-12T12:54:21.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2037-09-17T16:20:26.376,23.099721417962
5I90OBPD,2012,3.5,2.0,0.025,0.1,2014-08-12T12:57:23.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2092-08-30T16:59:57.491,78.0522529552284
37CAYNGB,448,1.5,2.0,0.025,0.1,2014-08-12T12:43:16.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-04-16T21:56:12.595,7.67709124759577
1I44KE0P,353,2.0,2.0,0.025,0.1,2014-08-12T12:42:37.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-08-16T16:55:36.102,8.01111590244837
AJ72Q20W,1416,1.0,2.0,0.025,0.1,2014-08-12T12:52:18.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-06-15T14:09:33.725,11.8414478052253
1JCB3WQH,824,3.5,2.0,0.025,0.1,2014-08-12T12:46:29.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-01-06T10:12:27.881,19.4008090515206
0S2K9W73,1193,1.0,2.0,0.025,0.1,2014-08-12T12:50:48.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-04-07T20:33:20.039,9.65386010664148
4YVAZ76J,1076,5.0,2.0,0.025,0.1,2014-08-12T12:49:45.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2049-12-28T15:00:58.596,35.3792343443055
RZNHPXEI,1997,3.0,2.0,0.025,0.1,2014-08-12T12:57:17.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2081-12-06T07:12:56.615,67.3169195808264
77VPTKIE,1798,3.5,2.0,0.025,0.1,2014-08-12T12:55:59.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2076-04-08T01:19:23.717,61.6549278903742
MPVKG5H9,327,1.0,2.0,0.025,0.1,2014-08-12T12:42:26.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-02-15T00:29:36.390,6.51074286261867
42J8RGB1,1313,1.5,2.0,0.025,0.1,2014-08-12T12:51:38.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-10-20T19:52:51.852,18.1906541544316
UJ392IYM,1596,4.0,2.0,0.025,0.1,2014-08-12T12:54:00.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2067-05-26T17:09:20.156,52.7868470947384
ZOUF6827,1811,4.0,2.0,0.025,0.1,2014-08-12T12:56:04.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2085-12-11T20:21:26.817,71.3334291600786
DEAMQ219,365,2.5,2.0,0.025,0.1,2014-08-12T12:42:41.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-03-25T05:51:12.615,8.61345544398585
DRAZ25UO,421,5.0,2.0,0.025,0.1,2014-08-12T12:43:05.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2031-12-11T13:54:01.716,17.3309513542373
14HYDS30,954,4.5,2.0,0.025,0.1,2014-08-12T12:48:11.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-12-04T23:17:27.411,29.312032416819
BIAJ29BC,1658,2.5,2.0,0.025,0.1,2014-08-12T12:54:34.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2053-11-16T21:12:52.331,39.2643243872222
OTCLZQ9B,391,3.5,2.0,0.025,0.1,2014-08-12T12:42:52.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-08-28T11:54:49.322,10.0426429016338
88TJD6RR,606,3.5,2.0,0.025,0.1,2014-08-12T12:44:23.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2030-04-03T09:59:25.238,15.6389248239184
U8RYOHFT,1954,1.0,2.0,0.025,0.1,2014-08-12T12:57:00.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2036-03-08T12:10:45.212,21.5692314010555
Q1540URI,1382,4.5,2.0,0.025,0.1,2014-08-12T12:52:05.000,7020000.0,0.001,1.71042266695444,0.0,0.0,0.0,2063-10-09T07:53:18.798,49.1563824034717
4USCEPXT,594,3.0,2.0,0.025,0.1,2014-08-12T12:44:17.000,6950000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-12-12T13:31:02.692,11.3349350089324
TGXWFEGW,1556,2.5,2.0,0.025,0.1,2014-08-12T12:53:31.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2046-09-17T03:28:09.209,32.0964838429263
8P676NEJ,1270,4.0,2.0,0.025,0.1,2014-08-12T12:51:20.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2052-08-10T01:50:43.481,37.9939355359795
CL5Q1WZ5,2003,3.0,2.0,0.025,0.1,2014-08-12T12:57:20.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2081-12-06T12:10:07.577,67.3169195808264
3IU4ENAR,665,1.5,2.0,0.025,0.1,2014-08-12T12:44:47.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-02-13T00:51:57.147,8.5039391637063
4Y1D67V5,645,5.0,2.0,0.025,0.1,2014-08-12T12:44:39.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2034-12-21T01:45:53.319,20.3563385969596
V9IH8VXN,1488,4.0,2.0,0.025,0.1,2014-08-12T12:52:47.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2064-07-28T23:44:54.137,49.9613270635263
TNYG5Q4B,2097,2.5,2.0,0.025,0.1,2014-08-12T12:57:57.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2077-10-13T21:37:30.491,63.1717283722458
417F8Z17,871,1.0,2.0,0.025,0.1,2014-08-12T12:47:08.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-11-15T18:53:25.127,8.26026544008433
LC7KP3JK,1303,1.0,2.0,0.025,0.1,2014-08-12T12:51:33.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2024-10-24T21:07:44.745,10.2014415080392
ZGAZJWSM,899,2.0,2.0,0.025,0.1,2014-08-12T12:47:30.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2027-02-20T17:03:13.496,12.5259245569724
DUAQYB4D,1180,5.0,2.0,0.025,0.1,2014-08-12T12:50:43.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2054-11-23T18:40:29.131,40.2828257938219
YD722CCU,992,1.5,2.0,0.025,0.1,2014-08-12T12:48:40.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-02-14T10:30:32.483,10.5080870928219
O4KD38T3,2181,1.5,2.0,0.025,0.1,2014-08-12T12:58:30.000,7100000.0,0.001,1.6929693744345,0.0,0.0,0.0,2057-02-16T17:39:46.205,42.5169579115245
FBLEYGYV,2115,3.5,2.0,0.025,0.1,2014-08-12T12:58:04.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2101-02-23T13:37:24.918,86.5342888628788
Q0M7O6PD,2240,4.0,2.0,0.025,0.1,2014-08-12T12:58:54.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:58:54.000,99.9993155232483
LP85F611,782,2.0,2.0,0.025,0.1,2014-08-12T12:45:55.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-12-23T18:01:09.089,10.3657159284585
CJO5M16M,399,4.0,2.0,0.025,0.1,2014-08-12T12:42:56.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-11-14T21:52:32.955,11.2582736127367
V22IVN67,539,5.0,2.0,0.025,0.1,2014-08-12T12:43:54.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2033-05-20T07:16:14.996,18.7683525329062
XC36ZJIB,1891,3.0,2.0,0.025,0.1,2014-08-12T12:56:35.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2075-09-30T14:49:02.431,61.1347255590464
QIEGHOXY,1087,1.0,2.0,0.025,0.1,2014-08-12T12:49:54.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-11T12:30:05.450,9.24591196260019
OXDD3XUR,1660,2.5,2.0,0.025,0.1,2014-08-12T12:54:36.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2053-11-16T21:23:43.819,39.2643243872222
GTQ5KOLE,875,1.0,2.0,0.025,0.1,2014-08-12T12:47:12.000,6980000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-11-15T18:58:21.147,8.26026544008433
0DQLA9RF,1641,1.5,2.0,0.025,0.1,2014-08-12T12:54:25.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2037-09-17T16:52:32.852,23.099721417962
MQTTJQ4U,19,1.5,2.0,0.025,0.1,2014-08-12T12:40:22.000,6900000.0,0.001,1.6929693744345,0.0,0.0,0.0,2020-09-20T00:19:04.734,6.10553262558437
HC4NL7LK,660,1.0,2.0,0.025,0.1,2014-08-12T12:44:45.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-02-07T22:46:32.865,7.49091357112056
E4Q7TPLD,1097,1.5,2.0,0.025,0.1,2014-08-12T12:50:01.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-06-02T16:44:06.890,11.8058550141344
LG0SDQP9,1623,1.0,2.0,0.025,0.1,2014-08-12T12:54:15.000,7050000.0,0.001,1.6929693744345,0.0,0.0,0.0,2032-10-20T18:11:48.253,18.1906541544316
I3DKEFP8,557,1.5,2.0,0.025,0.1,2014-08-12T12:44:02.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-08-30T12:29:38.879,8.04670869353922
D5OVXDXF,788,2.0,2.0,0.025,0.1,2014-08-12T12:46:00.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2024-12-23T18:43:26.246,10.3657159284585
8BJWKK36,2099,2.5,2.0,0.025,0.1,2014-08-12T12:57:58.000,7090000.0,0.001,1.6929693744345,0.0,0.0,0.0,2077-10-13T23:11:33.628,63.1717283722458
K43HDN8M,2005,3.5,2.0,0.025,0.1,2014-08-12T12:57:20.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2091-06-16T05:17:35.695,76.8420980581395
3QDTD3RB,445,1.5,2.0,0.025,0.1,2014-08-12T12:43:15.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2022-04-09T01:42:39.825,7.65518799153987
Z0RCBU2N,866,1.0,2.0,0.025,0.1,2014-08-12T12:47:04.000,6980000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-11-17T23:19:27.023,8.2657412540983
W0H198CD,1133,3.0,2.0,0.025,0.1,2014-08-12T12:50:24.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2038-10-29T14:29:31.132,24.2140495698064
PGIS7YD2,1726,5.0,2.0,0.025,0.1,2014-08-12T12:55:15.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2089-04-07T15:27:49.274,74.6545103595556
CNMPSDM3,569,2.0,2.0,0.025,0.1,2014-08-12T12:44:07.000,6950000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-07-24T15:03:05.673,8.94748009883844
3MXOKD6L,1410,1.0,2.0,0.025,0.1,2014-08-12T12:52:16.000,7030000.0,0.001,1.71042266695444,0.0,0.0,0.0,2026-06-15T14:27:46.966,11.8414478052253
45AEQCA5,1857,1.5,2.0,0.025,0.1,2014-08-12T12:56:22.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2044-11-04T05:49:19.056,30.2292312641601
BPKUO3J7,2248,4.5,2.0,0.025,0.1,2014-08-12T12:58:57.000,7100000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:58:57.000,99.9993155232483
19YD0CHS,326,1.0,2.0,0.025,0.1,2014-08-12T12:42:26.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-01-15T19:27:50.815,6.42860565240902
IKL6LQ86,464,2.0,2.0,0.025,0.1,2014-08-12T12:43:23.000,6940000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-01-20T20:03:50.139,8.44096730254557
9L5FSQLD,687,2.5,2.0,0.025,0.1,2014-08-12T12:44:57.000,6960000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-03-31T02:02:07.790,11.6306289656872
3BPPM5UJ,1222,2.0,2.0,0.025,0.1,2014-08-12T12:51:00.000,7010000.0,0.001,1.71042266695444,0.0,0.0,0.0,2034-05-08T18:17:32.472,19.7375716133802
66L1SJ5J,370,2.5,2.0,0.025,0.1,2014-08-12T12:42:43.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-04-11T05:43:13.780,8.65999986310465
2IFYKL96,1877,2.5,2.0,0.025,0.1,2014-08-12T12:56:30.000,7070000.0,0.001,1.6929693744345,0.0,0.0,0.0,2065-06-22T23:17:06.129,50.8620984688255
08LI9WBB,1607,4.5,2.0,0.025,0.1,2014-08-12T12:54:06.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2076-04-09T22:39:10.745,61.6604037043882
VQ6IZZE8,2048,5.0,2.0,0.025,0.1,2014-08-12T12:57:38.000,7080000.0,0.001,1.71042266695444,0.0,0.0,0.0,2114-08-12T12:57:38.000,99.9993155232483
U64SRW1V,1175,4.5,2.0,0.025,0.1,2014-08-12T12:50:41.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2051-10-20T10:41:37.277,37.1862529689179
VRPHY2DL,1987,2.5,2.0,0.025,0.1,2014-08-12T12:57:13.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2069-06-29T00:56:01.711,54.8786080480776
4G4S6WJL,1706,4.5,2.0,0.025,0.1,2014-08-12T12:55:02.000,7050000.0,0.001,1.71042266695444,0.0,0.0,0.0,2083-04-29T22:20:44.065,68.7132521543906
M5EZ2E4H,2019,4.0,2.0,0.025,0.1,2014-08-12T12:57:26.000,7080000.0,0.001,1.6929693744345,0.0,0.0,0.0,2104-11-24T00:21:27.731,90.282483555446
LDWQDT30,367,2.5,2.0,0.025,0.1,2014-08-12T12:42:42.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-03-25T05:51:53.585,8.61345544398585
SFVQ11ER,762,1.0,2.0,0.025,0.1,2014-08-12T12:45:38.000,6970000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-06-17T07:45:02.928,7.84410357502207
W87WC5XW,1150,3.5,2.0,0.025,0.1,2014-08-12T12:50:31.000,7000000.0,0.001,1.71042266695444,0.0,0.0,0.0,2044-04-08T22:41:40.879,29.6570086996995
OJD2GAN5,1459,3.0,2.0,0.025,0.1,2014-08-12T12:52:35.000,7030000.0,0.001,1.6929693744345,0.0,0.0,0.0,2052-05-20T19:47:31.233,37.7721650684135
29BILEXM,982,1.0,2.0,0.025,0.1,2014-08-12T12:48:32.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2023-04-23T06:42:32.470,8.69285474718851
UK15OKSS,279,3.5,2.0,0.025,0.1,2014-08-12T12:42:07.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-21T03:18:08.349,9.27329103267008
XY46R42O,1095,1.5,2.0,0.025,0.1,2014-08-12T12:49:59.000,7000000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-06-02T16:29:22.204,11.8058550141344
ILY82CUR,1540,2.0,2.0,0.025,0.1,2014-08-12T12:53:20.000,7040000.0,0.001,1.71042266695444,0.0,0.0,0.0,2043-05-11T21:09:26.150,28.7452856663723
NHHGCEDF,1539,2.0,2.0,0.025,0.1,2014-08-12T12:53:19.000,7040000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-10-12T19:19:51.523,29.1669233454486
VA29OSRY,1369,4.0,2.0,0.025,0.1,2014-08-12T12:52:00.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2056-02-06T18:20:15.483,41.4875048768969
X7C3UY5C,1355,3.0,2.0,0.025,0.1,2014-08-12T12:51:54.000,7020000.0,0.001,1.6929693744345,0.0,0.0,0.0,2045-07-13T07:32:21.366,30.9164459229142
KRV4W75D,1784,3.0,2.0,0.025,0.1,2014-08-12T12:55:53.000,7060000.0,0.001,1.71042266695444,0.0,0.0,0.0,2066-10-02T14:22:28.049,52.1407010410891
XLDEZDL9,656,1.0,2.0,0.025,0.1,2014-08-12T12:44:44.000,6960000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-02-07T22:41:53.988,7.49091357112056
ROAPPD8P,406,4.0,2.0,0.025,0.1,2014-08-12T12:42:59.000,6930000.0,0.001,1.71042266695444,0.0,0.0,0.0,2025-11-06T15:40:22.073,11.2363703566808
U5VQ3Y8Z,2074,1.5,2.0,0.025,0.1,2014-08-12T12:57:48.000,7090000.0,0.001,1.71042266695444,0.0,0.0,0.0,2054-09-01T03:47:50.727,40.0528416052349
C378OQS7,1777,3.0,2.0,0.025,0.1,2014-08-12T12:55:50.000,7060000.0,0.001,1.6929693744345,0.0,0.0,0.0,2066-11-29T01:02:50.856,52.2967617404875
KEA002DX,377,3.0,2.0,0.025,0.1,2014-08-12T12:42:46.000,6930000.0,0.001,1.6929693744345,0.0,0.0,0.0,2023-11-19T05:24:03.539,9.2678152186561
K5GZ0FVC,985,1.5,2.0,0.025,0.1,2014-08-12T12:48:34.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2025-03-02T20:10:05.061,10.5546315119407
JABY3YD0,1021,3.0,2.0,0.025,0.1,2014-08-12T12:49:06.000,6990000.0,0.001,1.6929693744345,0.0,0.0,0.0,2035-06-21T00:12:05.926,20.8546376722315
QWZYGGXX,1034,3.5,2.0,0.025,0.1,2014-08-12T12:49:15.000,6990000.0,0.001,1.71042266695444,0.0,0.0,0.0,2041-12-23T14:49:03.205,27.3653805348501
SA1RVQWZ,26,2.0,2.0,0.025,0.1,2014-08-12T12:40:24.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2021-07-26T11:23:32.527,6.95154589074382
VI6XHZVT,493,3.5,2.0,0.025,0.1,2014-08-12T12:43:35.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-06-04T15:38:34.788,11.8113308281484
BJJFD6G2,315,5.0,2.0,0.025,0.1,2014-08-12T12:42:22.000,6920000.0,0.001,1.6929693744345,0.0,0.0,0.0,2026-10-22T23:33:15.627,12.1946378091268
JV7N4APB,1243,3.0,2.0,0.025,0.1,2014-08-12T12:51:09.000,7010000.0,0.001,1.6929693744345,0.0,0.0,0.0,2043-07-24T01:36:50.431,28.9451528778825
HNHBXDP5,439,1.0,2.0,0.025,0.1,2014-08-12T12:43:12.000,6940000.0,0.001,1.6929693744345,0.0,0.0,0.0,2021-06-18T19:30:06.187,6.85024333148525
AA5DCXMG,42,2.5,2.0,0.025,0.1,2014-08-12T12:40:31.000,6900000.0,0.001,1.71042266695444,0.0,0.0,0.0,2022-01-28T02:44:39.045,7.46079659404368
